,x4_Av,x13_2fmCon,x4_Gd,BsmtFullBath,FullBath,Fireplaces,OpenPorchSF,LotArea,x9_1.5Fin,isNew,LotFrontage_median,x9_2Story,x5_Grav,x13_Twnhs,x10_PConc,WoodDeckSF,hasGarage,x3_GdWo,firstFlrSF,x7_Inside,x4_No,TotRmsAbvGrd,x10_BrkTil,x7_CulDSac,x12_Y,YearRemodAdd,GarageArea,x6_FuseF,x3_MnPrv,x6_SBrkr,HalfBath
898,1.0,0.0,0.0,0,2,0.0,59.0,8688.0,0.0,True,73.0,0.0,0.0,0.0,1.0,208.0,True,0.0,1616.0,1.0,0.0,7.0,0.0,0.0,1.0,1,728.05,0.0,0.0,1.0,0
899,0.0,0.0,0.0,0,1,1.0,112.0,6180.0,0.0,False,60.0,0.0,0.0,0.0,0.0,0.0,True,0.0,986.0,0.0,1.0,5.0,1.0,0.0,0.0,57,180.0,0.0,0.0,1.0,0
900,0.0,0.0,0.0,0,2,1.0,100.0,13923.6,0.0,True,90.4,1.0,0.0,0.0,1.0,0.0,True,0.0,887.0,0.0,1.0,8.2,0.0,1.0,1.0,0,422.0,0.0,0.0,1.0,1
901,0.0,0.0,0.0,1,2,1.6,59.0,13265.0,0.0,True,70.0,0.0,0.0,0.0,1.0,150.0,True,0.0,1689.0,0.0,1.0,7.0,0.0,1.0,1.0,6,728.05,0.0,0.0,1.0,0
902,0.0,0.0,0.0,0,2,1.0,112.0,9375.0,0.0,True,75.0,1.0,0.0,0.0,1.0,182.0,True,0.0,912.0,1.0,1.0,8.0,0.0,0.0,1.0,5,615.0,0.0,0.0,1.0,1
903,0.0,0.0,0.0,0,2,1.0,48.0,9675.0,0.0,True,75.0,1.0,0.0,0.0,1.0,0.0,True,0.0,1113.0,1.0,0.0,8.0,0.0,0.0,1.0,4,689.0,0.0,0.0,1.0,1
904,0.0,0.0,0.0,1,1,0.0,0.0,10007.0,0.0,False,72.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1053.0,1.0,1.0,5.0,0.0,0.0,1.0,2,312.0,0.0,1.0,1.0,1
905,0.0,0.0,0.0,1,2,1.0,112.0,5389.0,0.0,False,39.0,0.0,0.0,0.0,1.0,237.0,True,0.0,1616.0,1.0,1.0,5.0,0.0,0.0,1.0,14,608.0,0.0,0.0,1.0,0
906,1.0,0.0,0.0,0,2,0.0,112.0,13159.0,0.0,True,83.0,1.0,0.0,0.0,1.0,208.0,True,0.0,846.0,0.0,0.0,6.0,0.0,0.0,1.0,0,650.0,0.0,0.0,1.0,1
907,0.0,0.0,0.0,0,1,0.0,0.0,9525.0,0.0,False,75.0,0.0,0.0,0.0,1.0,273.6,True,0.0,1099.0,1.0,1.0,6.0,0.0,0.0,1.0,2,352.0,0.0,0.0,1.0,1
908,0.0,0.0,0.0,0,2,0.0,54.0,8393.0,0.0,False,70.0,0.0,0.0,0.0,0.0,272.0,True,0.0,1692.3000000000002,0.0,1.0,8.0,0.0,0.0,1.0,1,588.0,0.0,0.0,1.0,0
909,0.0,0.0,0.0,0,2,1.0,66.0,10421.0,0.0,False,80.0,1.0,0.0,0.0,0.0,228.0,True,0.0,980.0,1.0,1.0,7.0,0.0,0.0,1.0,22,496.0,0.0,1.0,1.0,1
911,0.0,0.0,0.0,0,2,1.0,33.0,9100.0,0.0,True,70.0,0.0,0.0,0.0,1.0,120.0,True,0.0,1692.3000000000002,1.0,1.0,8.0,0.0,0.0,1.0,1,484.0,0.0,0.0,1.0,0
912,0.0,0.0,0.0,0,2,0.0,112.0,12030.0,0.0,True,90.4,0.0,0.0,0.0,1.0,168.0,True,0.0,1692.3000000000002,1.0,1.0,7.0,0.0,0.0,1.0,0,728.05,0.0,0.0,1.0,0
913,0.0,0.0,0.0,0,2,1.0,48.0,8200.0,0.0,True,65.0,1.0,0.0,0.0,1.0,100.0,True,0.0,847.0,1.0,1.0,8.0,0.0,0.0,1.0,3,434.0,0.0,0.0,1.0,1
914,0.0,0.0,0.0,1,1,0.0,32.0,7472.0,0.0,False,70.0,1.0,0.0,0.0,0.0,0.0,True,0.0,725.0,0.0,1.0,7.0,0.0,1.0,1.0,3,484.0,0.0,0.0,1.0,1
915,0.0,0.0,0.0,1,2,0.0,36.0,9375.0,0.0,False,70.0,1.0,0.0,0.0,1.0,273.6,True,0.0,1057.0,1.0,1.0,8.0,0.0,0.0,1.0,11,645.0,0.0,0.0,1.0,1
916,0.0,0.0,0.0,1,1,1.6,0.0,9490.0,1.0,False,79.0,0.0,0.0,0.0,0.0,0.0,True,0.0,958.0,1.0,1.0,5.0,0.0,0.0,1.0,56,240.0,0.0,1.0,0.0,0
917,0.0,0.0,0.0,0,2,0.0,48.0,7750.0,0.0,True,70.0,1.0,0.0,0.0,1.0,0.0,True,0.0,660.0,1.0,1.0,6.0,0.0,0.0,1.0,4,400.0,0.0,0.0,1.0,1
918,0.0,0.0,1.0,1,2,0.0,112.0,12798.0,0.0,False,79.0,1.0,0.0,0.0,1.0,273.6,True,0.0,616.0,1.0,0.0,8.0,0.0,0.0,1.0,11,603.0,0.0,0.0,1.0,1
919,1.0,0.0,0.0,1,2,1.0,0.0,3982.0,0.0,True,53.0,0.0,0.0,0.0,1.0,273.6,True,0.0,1567.0,1.0,0.0,7.0,0.0,0.0,1.0,0,648.0,0.0,0.0,1.0,0
920,0.0,0.0,0.0,0,2,1.0,82.0,11844.0,0.0,True,80.0,0.0,0.0,0.0,1.0,273.6,True,0.0,1692.3000000000002,1.0,0.0,7.0,0.0,0.0,1.0,1,728.05,0.0,0.0,1.0,1
922,1.0,0.0,0.0,1,2,1.0,112.0,11885.0,0.0,True,70.0,1.0,0.0,0.0,1.0,160.0,True,0.0,1299.0,1.0,0.0,7.0,0.0,0.0,1.0,8,531.0,0.0,0.0,1.0,1
923,0.0,0.0,0.0,0,2,1.0,35.0,6955.0,0.0,True,48.0,0.0,0.0,0.0,1.0,132.0,True,0.0,1368.0,1.0,1.0,6.0,0.0,0.0,1.0,0,474.0,0.0,0.0,1.0,0
924,0.0,0.0,0.0,0,2,1.6,106.0,9066.0,0.0,False,73.0,1.0,0.0,0.0,1.0,224.0,True,0.0,1004.0,1.0,0.0,7.0,0.0,0.0,1.0,8,660.0,0.0,0.0,1.0,1
925,0.0,0.0,0.0,0,1,1.0,52.0,9500.0,0.0,False,90.4,1.0,0.0,0.0,0.0,0.0,True,0.0,1127.0,0.0,1.0,8.2,0.0,0.0,1.0,29,540.0,0.0,0.0,1.0,1
926,0.0,0.0,0.0,1,2,0.0,0.0,6629.0,0.0,False,54.0,1.0,0.0,0.0,0.0,147.0,True,0.0,697.0,1.0,1.0,6.0,1.0,0.0,0.0,59,300.0,0.0,0.0,1.0,0
929,0.0,0.0,0.0,1,1,1.0,17.0,9830.0,0.0,False,70.0,0.0,0.0,0.0,0.0,273.6,True,0.0,1287.0,0.0,1.0,7.0,0.0,0.0,1.0,4,576.0,0.0,0.0,1.0,0
930,0.0,0.0,0.0,0,2,1.0,10.0,7399.0,0.0,False,66.0,1.0,0.0,0.0,1.0,0.0,True,0.0,975.0,1.0,1.0,7.0,0.0,0.0,1.0,9,576.0,0.0,0.0,1.0,1
931,0.0,0.0,1.0,1,2,1.6,112.0,10625.0,0.0,False,85.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1173.0,1.0,0.0,6.0,0.0,0.0,1.0,36,528.0,0.0,1.0,1.0,0
932,0.0,0.0,0.0,1,1,0.0,0.0,10200.0,0.0,False,85.0,0.0,0.0,0.0,0.0,0.0,True,1.0,1086.0,1.0,1.0,6.0,0.0,0.0,1.0,7,490.0,0.0,0.0,1.0,0
933,1.0,0.0,0.0,1,2,1.0,84.0,13923.6,0.0,False,84.0,1.0,0.0,0.0,1.0,192.0,True,0.0,1145.0,0.0,0.0,8.2,0.0,0.0,1.0,8,728.05,0.0,0.0,1.0,1
934,0.0,0.0,0.0,1,2,1.0,76.0,13923.6,0.0,False,52.0,1.0,0.0,0.0,1.0,273.6,True,0.0,1686.0,0.0,1.0,8.0,0.0,1.0,1.0,4,711.0,0.0,0.0,1.0,1
935,0.0,0.0,0.0,1,1,1.0,43.0,12822.0,1.0,True,48.0,0.0,0.0,0.0,1.0,168.0,True,0.0,1518.0,0.0,1.0,6.0,0.0,1.0,1.0,6,670.0,0.0,0.0,1.0,1
936,0.0,0.0,0.0,1,2,0.0,112.0,4500.0,0.0,False,32.0,0.0,0.0,1.0,1.0,0.0,True,0.0,1216.0,0.0,1.0,5.0,0.0,0.0,1.0,8,402.0,0.0,0.0,1.0,0
937,0.0,0.0,0.0,0,2,0.0,33.0,13923.6,0.0,True,67.0,0.0,0.0,0.0,1.0,0.0,True,0.0,1430.0,1.0,1.0,6.0,0.0,0.0,1.0,7,605.0,0.0,0.0,1.0,0
938,0.0,1.0,0.0,0,1,0.0,32.0,6000.0,0.0,False,60.0,0.0,0.0,0.0,0.0,0.0,True,0.0,936.0,1.0,1.0,4.0,0.0,0.0,0.0,56,576.0,0.0,0.0,1.0,0
939,0.0,0.0,0.0,0,1,1.0,0.0,11425.0,0.0,False,70.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1008.0,0.0,1.0,4.0,0.0,0.0,1.0,52,275.0,0.0,0.0,1.0,0
940,1.0,0.0,0.0,0,2,1.0,84.0,11404.0,0.0,False,75.0,1.0,0.0,0.0,1.0,192.0,True,0.0,1153.0,1.0,0.0,8.0,0.0,0.0,1.0,9,541.0,0.0,0.0,1.0,1
941,0.0,0.0,0.0,0,1,0.0,0.0,9600.0,1.0,False,60.0,0.0,0.0,0.0,1.0,0.0,True,1.0,842.0,1.0,0.0,6.0,0.0,0.0,1.0,13,250.0,0.0,0.0,1.0,0
942,0.0,0.0,0.0,0,2,1.0,0.0,11526.0,0.0,False,79.0,0.0,0.0,0.0,0.0,273.6,True,0.0,1423.0,1.0,1.0,8.2,1.0,0.0,1.0,14,672.0,0.0,0.0,1.0,0
943,1.0,0.0,0.0,1,2,1.0,36.0,13923.6,0.0,True,90.4,0.0,0.0,0.0,1.0,144.0,True,0.0,1530.0,0.0,0.0,7.0,0.0,0.0,1.0,3,630.0,0.0,0.0,1.0,0
944,0.0,0.0,0.0,1,1,0.0,112.0,10530.0,0.0,False,70.0,0.0,0.0,0.0,0.0,0.0,True,0.0,981.0,0.0,1.0,5.0,0.0,0.0,1.0,36,576.0,0.0,0.0,1.0,1
945,0.0,0.0,0.0,0,1,0.0,112.0,6120.0,0.0,False,51.0,0.0,0.0,0.0,0.0,48.0,True,0.0,854.0,0.0,1.0,5.0,1.0,0.0,1.0,6,576.0,0.0,0.0,0.0,0
946,0.0,0.0,0.0,0,1,1.0,112.0,12936.0,0.0,False,70.0,1.0,0.0,0.0,0.0,273.6,True,0.0,735.0,0.0,1.0,6.0,0.0,1.0,1.0,37,497.0,0.0,0.0,1.0,1
947,0.0,0.0,0.0,1,2,1.6,44.0,7804.0,1.0,False,65.0,0.0,0.0,0.0,0.0,273.6,True,0.0,1328.0,1.0,1.0,7.0,1.0,0.0,1.0,59,576.0,0.0,1.0,1.0,0
949,0.0,0.0,0.0,0,2,1.0,21.0,7875.0,0.0,False,63.0,0.0,0.0,0.0,1.0,220.0,True,0.0,1253.0,1.0,1.0,6.0,0.0,0.0,1.0,11,402.0,0.0,0.0,1.0,0
950,0.0,0.0,0.0,0,2,1.0,112.0,10800.0,0.0,False,90.0,1.0,0.0,0.0,0.0,38.0,True,0.0,1548.0,1.0,1.0,8.2,0.0,0.0,1.0,11,624.0,0.0,0.0,1.0,1
953,0.0,0.0,0.0,1,2,1.0,0.0,10261.0,0.0,False,90.4,1.0,0.0,0.0,1.0,0.0,True,0.0,962.0,1.0,1.0,8.0,0.0,0.0,1.0,8,451.0,0.0,0.0,1.0,1
954,1.0,0.0,0.0,0,2,0.0,29.0,10264.0,0.0,False,78.0,0.0,0.0,0.0,1.0,158.0,True,0.0,1588.0,1.0,0.0,6.0,0.0,0.0,1.0,7,472.0,0.0,0.0,1.0,0
955,1.0,0.0,0.0,0,2,1.0,51.0,13923.6,0.0,True,90.4,1.0,0.0,0.0,1.0,0.0,True,0.0,1079.0,1.0,0.0,8.0,0.0,0.0,1.0,0,685.0,0.0,0.0,1.0,1
956,0.0,0.0,1.0,1,2,1.6,0.0,13923.6,0.0,False,70.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1692.3000000000002,0.0,0.0,6.0,0.0,1.0,1.0,26,611.0,0.0,0.0,1.0,0
957,0.0,0.0,1.0,0,2,1.0,22.0,13923.6,0.0,False,57.0,1.0,0.0,0.0,1.0,264.0,True,0.0,729.0,0.0,0.0,6.0,0.0,0.0,1.0,11,406.0,0.0,0.0,1.0,1
958,0.0,0.0,0.0,0,2,0.0,0.0,13923.6,0.0,False,70.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1416.0,1.0,1.0,7.0,1.0,0.0,1.0,0,576.0,0.0,0.0,1.0,0
959,0.0,0.0,0.0,1,1,1.0,0.0,13923.6,0.0,False,70.0,0.0,0.0,0.0,0.0,273.6,True,0.0,1437.0,0.0,1.0,6.0,0.0,0.0,1.0,19,576.0,0.0,0.0,1.0,1
960,0.0,0.0,0.0,1,1,0.0,0.0,13360.0,0.0,False,80.0,0.0,0.0,0.0,0.0,0.0,True,0.0,964.0,1.0,1.0,5.0,1.0,0.0,1.0,3,432.0,0.0,0.0,1.0,0
961,0.0,0.0,0.0,0,3,0.0,105.0,10207.0,0.0,True,84.0,1.0,0.0,0.0,1.0,144.0,True,0.0,874.0,1.0,1.0,7.0,0.0,0.0,1.0,0,578.0,0.0,0.0,1.0,0
962,0.0,0.0,0.0,0,1,0.0,0.0,10410.0,1.0,False,60.0,0.0,0.0,0.0,1.0,216.0,True,0.0,694.0,0.0,1.0,6.0,0.0,0.0,1.0,56,728.05,0.0,1.0,1.0,0
963,0.0,0.0,0.0,0,1,1.0,0.0,11600.0,0.0,False,80.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1180.0,1.0,1.0,5.0,1.0,0.0,1.0,56,252.0,0.0,0.0,1.0,0
965,1.0,0.0,0.0,0,2,1.0,45.0,13923.6,0.0,True,90.4,0.0,0.0,0.0,1.0,273.6,True,0.0,1692.3000000000002,0.0,0.0,8.2,0.0,0.0,1.0,1,728.05,0.0,0.0,1.0,0
966,1.0,0.0,0.0,0,2,1.0,33.0,10652.0,0.0,True,90.4,0.0,0.0,0.0,1.0,160.0,True,0.0,1494.0,1.0,0.0,7.0,0.0,0.0,1.0,0,728.05,0.0,0.0,1.0,0
967,0.0,0.0,0.0,0,1,0.0,0.0,10440.0,0.0,False,60.0,1.0,0.0,0.0,1.0,74.0,True,0.0,682.0,0.0,1.0,5.0,0.0,0.0,1.0,28,440.0,0.0,1.0,1.0,1
968,0.0,0.0,0.0,1,2,1.0,84.0,8000.0,0.0,False,70.0,1.0,0.0,0.0,1.0,224.0,True,0.0,773.0,1.0,1.0,8.0,0.0,0.0,1.0,12,431.0,0.0,0.0,1.0,1
969,1.0,0.0,0.0,1,2,0.0,61.0,6762.0,0.0,True,64.0,0.0,0.0,0.0,1.0,105.0,True,0.0,1208.0,1.0,0.0,6.0,0.0,0.0,1.0,4,632.0,0.0,0.0,1.0,0
970,0.0,0.0,0.0,0,2,1.0,103.0,13923.6,0.0,False,70.0,1.0,0.0,0.0,1.0,0.0,True,0.0,892.0,0.0,1.0,7.0,0.0,1.0,1.0,10,502.0,0.0,0.0,1.0,1
971,0.0,0.0,0.0,0,1,0.0,0.0,9100.0,0.0,False,50.0,0.0,0.0,0.0,0.0,0.0,True,0.0,779.0,1.0,1.0,4.0,1.0,0.0,1.0,48,308.0,0.0,0.0,0.0,0
972,0.0,0.0,0.0,0,1,1.0,0.0,7681.0,1.0,False,54.0,0.0,0.0,0.0,0.0,192.0,True,0.0,820.0,0.0,1.0,7.0,1.0,0.0,1.0,59,186.0,0.0,0.0,1.0,1
973,0.0,0.0,0.0,1,2,1.6,112.0,10944.0,0.0,False,81.0,1.0,0.0,0.0,1.0,171.0,True,0.0,1223.0,1.0,1.0,5.0,0.0,0.0,1.0,14,525.0,0.0,0.0,1.0,1
974,1.0,0.0,0.0,1,1,0.0,0.0,8445.0,0.0,False,70.0,0.0,0.0,0.0,0.0,58.0,True,0.0,768.0,0.0,0.0,5.0,0.0,0.0,1.0,2,396.0,0.0,1.0,1.0,0
975,0.0,0.0,0.0,1,2,0.0,0.0,2645.0,0.0,False,29.599999999999998,1.0,0.0,1.0,1.0,115.0,True,0.0,983.0,1.0,1.0,7.0,0.0,0.0,1.0,9,480.0,0.0,0.0,1.0,1
976,0.0,0.0,0.0,0,1,0.0,0.0,10480.0,1.0,False,51.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1166.0,1.0,1.0,6.0,1.0,0.0,1.0,58,240.0,0.0,0.0,0.0,0
977,1.0,0.0,0.0,0,2,1.0,39.0,10400.0,0.0,False,80.0,0.0,0.0,0.0,0.0,197.0,True,0.0,1692.3000000000002,1.0,0.0,6.0,0.0,0.0,1.0,18,604.0,0.0,0.0,1.0,0
978,0.0,0.0,0.0,0,1,0.0,112.0,10690.0,0.0,False,59.0,1.0,0.0,0.0,0.0,0.0,True,0.0,672.0,1.0,1.0,6.0,0.0,0.0,1.0,12,468.0,0.0,0.0,0.0,0
979,0.0,0.0,0.0,1,2,1.0,112.0,7200.0,0.0,True,60.0,0.0,0.0,0.0,1.0,216.0,True,0.0,1301.0,1.0,1.0,5.0,0.0,0.0,1.0,0,572.0,0.0,0.0,1.0,0
980,0.0,0.0,0.0,0,1,0.0,0.0,9187.0,0.0,False,71.0,0.0,0.0,0.0,1.0,120.0,True,0.0,1080.0,0.0,1.0,5.0,0.0,0.0,1.0,24,484.0,0.0,0.0,1.0,1
981,1.0,0.0,0.0,1,1,0.0,0.0,9180.0,0.0,False,70.0,0.0,0.0,0.0,0.0,240.0,True,0.0,884.0,0.0,0.0,5.0,0.0,1.0,1.0,24,504.0,0.0,1.0,1.0,0
982,0.0,0.0,0.0,0,2,0.0,108.0,9803.0,0.0,True,75.0,1.0,0.0,0.0,1.0,0.0,True,0.0,866.0,1.0,1.0,7.0,0.0,0.0,1.0,3,603.0,0.0,0.0,1.0,1
983,0.0,0.0,0.0,1,1,0.0,0.0,5500.0,1.0,False,50.0,0.0,0.0,0.0,0.0,0.0,True,0.0,926.0,0.0,1.0,6.0,1.0,0.0,1.0,9,484.0,0.0,0.0,1.0,0
984,0.0,0.0,1.0,1,1,0.0,0.0,7200.0,0.0,False,60.0,0.0,0.0,0.0,0.0,49.0,True,0.0,936.0,1.0,0.0,4.0,0.0,0.0,1.0,27,672.0,0.0,0.0,1.0,0
985,0.0,0.0,0.0,0,1,1.0,112.0,6000.0,0.0,False,50.0,0.0,0.0,0.0,0.0,166.0,True,0.0,1103.0,1.0,1.0,5.0,1.0,0.0,1.0,26,440.0,0.0,1.0,1.0,0
986,0.0,0.0,1.0,1,2,0.0,27.0,9236.0,0.0,False,79.0,0.0,0.0,0.0,1.0,168.0,True,0.0,1494.0,1.0,0.0,6.0,0.0,0.0,1.0,9,576.0,0.0,0.0,1.0,0
987,1.0,0.0,0.0,1,0,0.0,0.0,10246.0,0.0,False,70.0,0.0,0.0,0.0,0.0,88.0,True,0.0,960.0,0.0,0.0,3.0,0.0,1.0,1.0,5,364.0,0.0,0.0,1.0,0
989,0.0,0.0,0.0,0,2,0.0,0.0,10800.0,0.0,False,60.0,0.0,0.0,0.0,0.0,0.0,True,0.0,968.0,1.0,1.0,5.0,1.0,0.0,1.0,0,216.0,0.0,0.0,1.0,0
990,0.0,0.0,0.0,1,1,0.0,0.0,7200.0,0.0,False,60.0,1.0,0.0,0.0,0.0,36.0,True,0.0,998.0,0.0,1.0,8.0,1.0,0.0,1.0,56,576.0,0.0,0.0,1.0,1
993,0.0,0.0,0.0,0,1,0.0,0.0,4270.0,0.0,False,70.0,0.0,0.0,0.0,0.0,0.0,False,0.0,774.0,1.0,1.0,6.0,1.0,0.0,1.0,1,0.0,0.0,0.0,1.0,0
